replica,escenario,etapa,mediana,p95,red_total,demora_semaforos_total_s
24,vista_hermosa,BPR / velocidad + semáforos,1024.0142973055763,1734.0835565584803,4563210.814493788,862570.0851623795
24,reforma,OSRM,595.4,866.6,2686020.5,491979.2910738901
24,reforma,OSRM / velocidad,561.1898999499565,988.1580660740384,2730175.0191382887,491979.2910738901
24,reforma,BPR / velocidad,561.388902927436,988.3226359171351,2731138.200328019,491979.2910738901
24,reforma,BPR / velocidad + semáforos,659.7870711020448,1218.9111056283377,3223117.491401909,491979.2910738901
25,base,OSRM,588.3,868.31,2660971.2,496896.8618414488
25,base,OSRM / velocidad,550.6556509538106,1000.1941730760111,2716310.1455323817,496896.8618414488
25,base,BPR / velocidad,550.864164059162,1000.2312137131355,2717086.170202483,496896.8618414488
25,base,BPR / velocidad + semáforos,644.1851481319084,1217.325775269567,3213983.032043932,496896.8618414488
25,vista_hermosa,OSRM,865.7,1193.4,3598607.6,846694.2413690836
25,vista_hermosa,OSRM / velocidad,780.4646994432953,1420.4821932169255,3679999.7119807284,846694.2413690836
25,vista_hermosa,BPR / velocidad,784.2760542584915,1429.0949017551068,3696079.293743708,846694.2413690836
25,vista_hermosa,BPR / velocidad + semáforos,982.7390743931126,1754.5861408743451,4542773.535112792,846694.2413690836
25,reforma,OSRM,588.3,879.1,2681653.5,475041.21138967643
25,reforma,OSRM / velocidad,553.8243031988528,1013.8596092561226,2737314.3715034635,475041.21138967643
25,reforma,BPR / velocidad,553.9503400398032,1014.4487978280313,2738299.550211196,475041.21138967643
25,reforma,BPR / velocidad + semáforos,642.4666430327353,1228.9388509406583,3213340.7616008725,475041.21138967643
26,base,OSRM,587.8,868.1,2653956.8,524083.38899870194
26,base,OSRM / velocidad,546.0557036414773,1005.1342447032542,2702571.8921035044,524083.38899870194
26,base,BPR / velocidad,546.1678167218734,1005.3086431195472,2703274.4291950697,524083.38899870194
26,base,BPR / velocidad + semáforos,651.3399252749385,1221.4847632366589,3227357.818193772,524083.38899870194
26,vista_hermosa,OSRM,865.6,1193.4,3585481.0,871653.8283381462
26,vista_hermosa,OSRM / velocidad,783.6324283989529,1401.0976257910813,3646552.399919915,871653.8283381462
26,vista_hermosa,BPR / velocidad,787.3412683476763,1408.943490070152,3665802.3015051,871653.8283381462
26,vista_hermosa,BPR / velocidad + semáforos,1012.166376794349,1740.6634407182548,4537456.129843246,871653.8283381462
26,reforma,OSRM,587.8,873.4,2676680.7,503788.79331953195
26,reforma,OSRM / velocidad,549.8925147035242,1017.0097426364185,2725682.110179087,503788.79331953195
26,reforma,BPR / velocidad,549.9714084077322,1017.5291549032803,2726524.0082772784,503788.79331953195
26,reforma,BPR / velocidad + semáforos,645.704763612438,1250.3263702236018,3230312.8015968106,503788.79331953195
27,base,OSRM,586.3,862.4,2598226.1,495586.3428421705
27,base,OSRM / velocidad,540.4494480470762,989.5517374380481,2643826.664077376,495586.3428421705
27,base,BPR / velocidad,540.4886154305825,989.7130497255268,2644357.284269155,495586.3428421705
27,base,BPR / velocidad + semáforos,635.1560226444385,1198.456007949381,3139943.627111326,495586.3428421705
27,vista_hermosa,OSRM,862.1,1193.4,3534120.1,843522.7052668049
27,vista_hermosa,OSRM / velocidad,783.5393716319236,1415.9290605167757,3595172.7154353815,843522.7052668049
27,vista_hermosa,BPR / velocidad,788.3249385149286,1422.9273717162873,3613357.7579088532,843522.7052668049
27,vista_hermosa,BPR / velocidad + semáforos,992.8217953688581,1747.0534002452387,4456880.463175658,843522.7052668049
27,reforma,OSRM,587.4,872.0349999999986,2619121.7,480721.31465908646
27,reforma,OSRM / velocidad,544.4349577247986,998.9845384018828,2665098.793082325,480721.31465908646
27,reforma,BPR / velocidad,544.5561588475521,999.4004304383121,2665790.8928916077,480721.31465908646
27,reforma,BPR / velocidad + semáforos,630.140845383492,1228.9007422901477,3146512.2075506942,480721.31465908646
28,base,OSRM,589.7,861.2,2640797.1,505103.23306763964
28,base,OSRM / velocidad,547.2872780927166,993.1669101349356,2705328.3071953156,505103.23306763964
28,base,BPR / velocidad,547.4808810666193,993.2098915391292,2705947.6298125405,505103.23306763964
28,base,BPR / velocidad + semáforos,653.979610279437,1200.481302223551,3211050.8628801806,505103.23306763964
28,vista_hermosa,OSRM,871.4,1193.4,3596524.3,858453.0996021335
28,vista_hermosa,OSRM / velocidad,805.4740322030714,1416.5873750693777,3682014.72276155,858453.0996021335
28,vista_hermosa,BPR / velocidad,810.440566754558,1423.7991699897452,3699270.6685752114,858453.0996021335
28,vista_hermosa,BPR / velocidad + semáforos,1025.1524576547397,1748.7327764269658,4557723.768177345,858453.0996021335
28,reforma,OSRM,589.7,868.4,2662156.3,480885.257191926
28,reforma,OSRM / velocidad,551.9703667707578,1005.3242992877234,2727189.7212974313,480885.257191926
28,reforma,BPR / velocidad,552.0200136039491,1005.5757084749342,2727977.5932620424,480885.257191926
28,reforma,BPR / velocidad + semáforos,649.9391929372848,1217.9403748722143,3208862.850453968,480885.257191926
29,base,OSRM,582.2,858.5,2617602.9000000004,508397.00103263604
29,base,OSRM / velocidad,544.7726865756003,976.8381523890342,2670303.729068592,508397.00103263604
29,base,BPR / velocidad,544.7769699385874,977.0831234474088,2670824.6188803883,508397.00103263604
29,base,BPR / velocidad + semáforos,644.1179513366658,1200.97673381113,3179221.619913024,508397.00103263604
29,vista_hermosa,OSRM,863.85,1184.5,3548396.8,847172.6399681107
29,vista_hermosa,OSRM / velocidad,776.7601284676537,1410.5834453857549,3620091.6930153864,847172.6399681107
29,vista_hermosa,BPR / velocidad,778.7378452651064,1415.9562729266734,3630632.0360115096,847172.6399681107
29,vista_hermosa,BPR / velocidad + semáforos,994.4391929926196,1734.6231991245913,4477804.675979621,847172.6399681107
29,reforma,OSRM,587.4,862.4,2639603.3,481656.17288681306
29,reforma,OSRM / velocidad,549.1180287994764,997.8251742441483,2692567.362451887,481656.17288681306
29,reforma,BPR / velocidad,549.1698551301416,997.9853672811489,2693217.6249665534,481656.17288681306
29,reforma,BPR / velocidad + semáforos,640.0433313957062,1215.9682505721948,3174873.7978533665,481656.17288681306
