replica,escenario,fuente,metodo,demanda,vehiculos,comparables,p_sin_ruta,p_sin_ruta_base,aceptacion_nh,vc_max,mediana_base,mediana_escenario,p95_base,p95_escenario,red_total_base,red_total_escenario,libre_mediana_base,libre_mediana_escenario,libre_p95_base,libre_p95_escenario,libre_red_total_base,libre_red_total_escenario
25,base,pcg64,rechazo,1.0,5087,5087,0.0,0.0,0.7359664351851852,0.7126945552802202,642.9078996036664,642.9078996036664,1197.9934139741774,1197.9934139741774,3198698.9137535254,3198698.9137535254,588.3,588.3,868.31,868.31,2660971.2,2660971.2
25,vista_hermosa,pcg64,rechazo,1.0,5087,5087,0.0,0.0,0.7359664351851852,1.3975523146885764,642.9078996036664,1003.0353056966309,1197.9934139741774,1720.1944007865343,3198698.9137535254,4513810.287094661,588.3,865.7,868.31,1193.4,2660971.2,3598607.6
25,reforma,pcg64,rechazo,1.0,5087,5087,0.0,0.0,0.7359664351851852,0.7126945552802202,642.9078996036664,638.6169938149137,1197.9934139741774,1217.6392321805206,3198698.9137535254,3196799.0257057133,588.3,588.3,868.31,879.1,2660971.2,2681653.5
26,base,pcg64,rechazo,1.0,5085,5085,0.0,0.0,0.7428780131482834,0.7229198808282985,643.0715712575362,643.0715712575362,1207.452914037283,1207.452914037283,3225689.618756566,3225689.618756566,587.8,587.8,868.1,868.1,2653956.8,2653956.8
26,vista_hermosa,pcg64,rechazo,1.0,5085,5085,0.0,0.0,0.7428780131482834,1.3894256681631376,643.0715712575362,1003.634534395022,1207.452914037283,1738.737608730362,3225689.618756566,4537515.751402293,587.8,865.6,868.1,1193.4,2653956.8,3585481.0
26,reforma,pcg64,rechazo,1.0,5085,5085,0.0,0.0,0.7428780131482834,0.7229198808282985,643.0715712575362,641.1184660442648,1207.452914037283,1237.8945462672375,3225689.618756566,3226790.342313167,587.8,587.8,868.1,873.4,2653956.8,2676680.7
27,base,pcg64,rechazo,1.0,5008,5008,0.0,0.0,0.7357132363743205,0.573908123510975,645.9476963902919,645.9476963902919,1215.2881229484403,1215.2881229484403,3170454.8826294476,3170454.8826294476,586.3,586.3,862.4,862.4,2598226.1,2598226.1
27,vista_hermosa,pcg64,rechazo,1.0,5008,5008,0.0,0.0,0.7357132363743205,1.498967945999696,645.9476963902919,1006.2621542187305,1215.2881229484403,1746.0225658586382,3170454.8826294476,4488343.740185348,586.3,862.1,862.4,1193.4,2598226.1,3534120.1
27,reforma,pcg64,rechazo,1.0,5008,5008,0.0,0.0,0.7357132363743205,0.5955973077643062,645.9476963902919,639.5077334165597,1215.2881229484403,1234.4187489154797,3170454.8826294476,3175514.1945433915,586.3,587.4,862.4,872.0349999999986,2598226.1,2619121.7
28,base,pcg64,rechazo,1.0,5047,5047,0.0,0.0,0.7290192113245703,0.5967503310788915,649.5148800473377,649.5148800473377,1201.6759428139226,1201.6759428139226,3201419.748249356,3201419.748249356,589.7,589.7,861.2,861.2,2640797.1,2640797.1
28,vista_hermosa,pcg64,rechazo,1.0,5047,5047,0.0,0.0,0.7290192113245703,1.4563428798504812,649.5148800473377,1013.9659617504865,1201.6759428139226,1736.0418097764498,3201419.748249356,4540267.766287715,589.7,871.4,861.2,1193.4,2640797.1,3596524.3
28,reforma,pcg64,rechazo,1.0,5047,5047,0.0,0.0,0.7290192113245703,0.6323507680717018,649.5148800473377,643.5455339267072,1201.6759428139226,1232.3274138374127,3201419.748249356,3200431.3698759354,589.7,589.7,861.2,868.4,2640797.1,2662156.3
29,base,pcg64,rechazo,1.0,5030,5030,0.0,0.0,0.7384028185554903,0.5791616675117157,647.3604950268193,647.3604950268193,1206.747395463686,1206.747395463686,3168999.583174176,3168999.583174176,582.2,582.2,858.5,858.5,2617602.9000000004,2617602.9000000004
29,vista_hermosa,pcg64,rechazo,1.0,5030,5030,0.0,0.0,0.7384028185554903,1.3631021335363838,647.3604950268193,989.3413156516469,1206.747395463686,1729.820245868598,3168999.583174176,4468708.297490267,582.2,863.85,858.5,1184.5,2617602.9000000004,3548396.8
29,reforma,pcg64,rechazo,1.0,5030,5030,0.0,0.0,0.7384028185554903,0.6375989655220361,647.3604950268193,643.8050893715069,1206.747395463686,1220.9721975491418,3168999.583174176,3167690.710582906,582.2,587.4,858.5,862.4,2617602.9000000004,2639603.3
0,base,lcg,polar,1.0,5111,5111,0.0,0.0,0.7334959816303099,0.6769530978254267,657.5373815950279,657.5373815950279,1219.812434736517,1219.812434736517,3258734.0803776598,3258734.0803776598,588.3,588.3,861.2,861.2,2671891.7,2671891.7
0,vista_hermosa,lcg,polar,1.0,5111,5111,0.0,0.0,0.7334959816303099,1.4470473123597682,657.5373815950279,1010.6692444421379,1219.812434736517,1743.1612204236656,3258734.0803776598,4605993.731689822,588.3,862.1,861.2,1184.5,2671891.7,3623418.5
0,reforma,lcg,polar,1.0,5111,5111,0.0,0.0,0.7334959816303099,0.6769530978254267,657.5373815950279,653.5871875363378,1219.812434736517,1251.1932797448908,3258734.0803776598,3265214.83696758,588.3,588.3,861.2,868.95,2671891.7,2694530.1
1,base,lcg,polar,1.0,5016,5016,0.0,0.0,0.7297061390747746,0.5917730848853792,664.9736972012822,664.9736972012822,1213.069177421844,1213.069177421844,3219187.918087212,3219187.918087212,592.4,592.4,862.4,862.4,2647677.5,2647677.5
1,vista_hermosa,lcg,polar,1.0,5016,5016,0.0,0.0,0.7297061390747746,1.4034080863238385,664.9736972012822,1020.8080292467291,1213.069177421844,1748.7691483927913,3219187.918087212,4549029.692206558,592.4,878.6,862.4,1199.3,2647677.5,3592203.5999999996
1,reforma,lcg,polar,1.0,5016,5016,0.0,0.0,0.7297061390747746,0.7404369940482529,664.9736972012822,658.0983830187736,1213.069177421844,1237.835962314486,3219187.918087212,3217174.5921213725,592.4,592.4,862.4,869.5,2647677.5,2669368.1
2,base,lcg,polar,1.0,5118,5118,0.0,0.0,0.7357676825761932,0.8074872099363659,666.392761242863,666.392761242863,1204.252181740058,1204.252181740058,3276553.4340396137,3276553.4340396137,594.65,594.65,862.4,862.4,2694288.0,2694288.0
2,vista_hermosa,lcg,polar,1.0,5118,5118,0.0,0.0,0.7357676825761932,1.565980454183058,666.392761242863,1034.5288149233963,1204.252181740058,1750.8460307310813,3276553.4340396137,4668226.461518725,594.65,879.0,862.4,1193.4,2694288.0,3673105.5
2,reforma,lcg,polar,1.0,5118,5118,0.0,0.0,0.7357676825761932,0.8074872099363659,666.392761242863,660.2484135452526,1204.252181740058,1228.1031004884592,3276553.4340396137,3282406.9410281875,594.65,594.65,862.4,868.5649999999996,2694288.0,2717641.3
3,base,lcg,polar,1.0,5015,5015,0.0,0.0,0.7343681358910529,0.6619224694848236,656.8887581242452,656.8887581242452,1207.4215693230506,1207.4215693230506,3203873.235329688,3203873.235329688,590.3,590.3,862.4,862.4,2634167.5999999996,2634167.5999999996
3,vista_hermosa,lcg,polar,1.0,5015,5015,0.0,0.0,0.7343681358910529,1.371540241139952,656.8887581242452,1008.4924485209812,1207.4215693230506,1731.3034759604911,3203873.235329688,4516414.118175035,590.3,866.7,862.4,1195.1700000000012,2634167.5999999996,3569504.0
3,reforma,lcg,polar,1.0,5015,5015,0.0,0.0,0.7343681358910529,0.7262987498261716,656.8887581242452,653.5813250929065,1207.4215693230506,1238.7997070949873,3203873.235329688,3205882.766518644,590.3,590.3,862.4,869.5,2634167.5999999996,2655663.0
4,base,lcg,polar,1.0,5067,5067,0.0,0.0,0.7353069220722682,0.7432795182052596,656.332424383785,656.332424383785,1219.7406684493194,1219.7406684493194,3252118.8807926234,3252118.8807926234,592.4,592.4,861.2,861.2,2666115.0,2666115.0
4,vista_hermosa,lcg,polar,1.0,5067,5067,0.0,0.0,0.7353069220722682,1.3779548479265211,656.332424383785,1018.902791517261,1219.7406684493194,1736.6131707425654,3252118.8807926234,4597122.532843331,592.4,870.1,861.2,1193.4,2666115.0,3620454.9
4,reforma,lcg,polar,1.0,5067,5067,0.0,0.0,0.7353069220722682,0.7432795182052596,656.332424383785,650.4317271574503,1219.7406684493194,1239.2760319697736,3252118.8807926234,3249013.981898603,592.4,592.4,861.2,869.5,2666115.0,2688038.1
5,base,lcg,polar,1.0,5065,5065,0.0,0.0,0.7403888320420992,0.6787743327413426,642.0998273723604,642.0998273723604,1210.0234130488552,1210.0234130488552,3202149.3643266703,3202149.3643266703,582.2,582.2,866.9600000000011,866.9600000000011,2622634.7,2622634.7
5,vista_hermosa,lcg,polar,1.0,5065,5065,0.0,0.0,0.7403888320420992,1.4256604038869922,642.0998273723604,999.837141642085,1210.0234130488552,1757.4909921543162,3202149.3643266703,4496687.237727567,582.2,852.0,866.9600000000011,1184.5,2622634.7,3536266.0999999996
5,reforma,lcg,polar,1.0,5065,5065,0.0,0.0,0.7403888320420992,0.6835478265054066,642.0998273723604,633.1233583890239,1210.0234130488552,1217.9997351577683,3202149.3643266703,3196906.296526259,582.2,586.3,866.9600000000011,873.4,2622634.7,2644470.0
6,base,lcg,polar,1.0,5024,5024,0.0,0.0,0.7422071206972966,0.6806955650258976,653.904927050372,653.904927050372,1202.0763252727822,1202.0763252727822,3213897.7785633616,3213897.7785633616,592.4,592.4,862.4,862.4,2655561.5,2655561.5
6,vista_hermosa,lcg,polar,1.0,5024,5024,0.0,0.0,0.7422071206972966,1.5532624623662887,653.904927050372,1019.6050640524205,1202.0763252727822,1762.4749043468942,3213897.7785633616,4561098.144278094,592.4,878.1,862.4,1199.3,2655561.5,3603362.0
6,reforma,lcg,polar,1.0,5024,5024,0.0,0.0,0.7422071206972966,0.6806955650258976,653.904927050372,650.4120803267285,1202.0763252727822,1224.1840158979744,3213897.7785633616,3216347.2489621975,592.4,592.4,862.4,873.4,2655561.5,2677711.6
7,base,lcg,polar,1.0,5080,5080,0.0,0.0,0.7377287249491722,0.6542442212218742,647.9499050553216,647.9499050553216,1203.031380406649,1203.031380406649,3220457.95722552,3220457.95722552,590.3,590.3,859.5,859.5,2653369.4,2653369.4
7,vista_hermosa,lcg,polar,1.0,5080,5080,0.0,0.0,0.7377287249491722,1.4975272979851737,647.9499050553216,1018.5437950290086,1203.031380406649,1759.033863513137,3220457.95722552,4580587.201655913,590.3,866.7,859.5,1199.3,2653369.4,3615597.5
7,reforma,lcg,polar,1.0,5080,5080,0.0,0.0,0.7377287249491722,0.7319295563190509,647.9499050553216,643.5832758322201,1203.031380406649,1229.6488378827955,3220457.95722552,3223089.70702448,590.3,590.3,859.5,866.6,2653369.4,2674953.5999999996
8,base,lcg,polar,1.0,5086,5086,0.0,0.0,0.7408594319009468,0.612340900721442,644.350331143369,644.350331143369,1209.9906649222594,1209.9906649222594,3235296.784246794,3235296.784246794,587.8,587.8,862.4,862.4,2668176.0,2668176.0
8,vista_hermosa,lcg,polar,1.0,5086,5086,0.0,0.0,0.7408594319009468,1.596646323369264,644.350331143369,1001.7071189100631,1209.9906649222594,1731.1739159119415,3235296.784246794,4553605.877683513,587.8,861.5,862.4,1179.0,2668176.0,3596342.6
8,reforma,lcg,polar,1.0,5086,5086,0.0,0.0,0.7408594319009468,0.6232763546241363,644.350331143369,641.1787980966958,1209.9906649222594,1221.9829919182848,3235296.784246794,3239053.477917129,587.8,587.8,862.4,873.4,2668176.0,2690509.6
9,base,lcg,polar,1.0,5150,5150,0.0,0.0,0.7310149041873669,0.6617104375680211,651.5179745990098,651.5179745990098,1187.067881970143,1187.067881970143,3249559.686837771,3249559.686837771,587.8,587.8,861.2,861.2,2682266.9000000004,2682266.9000000004
9,vista_hermosa,lcg,polar,1.0,5150,5150,0.0,0.0,0.7310149041873669,1.954439544338055,651.5179745990098,1013.7583074472523,1187.067881970143,1749.9552093888692,3249559.686837771,4622060.726137843,587.8,870.1,861.2,1193.4,2682266.9000000004,3660707.7
9,reforma,lcg,polar,1.0,5150,5150,0.0,0.0,0.7310149041873669,0.6617104375680211,651.5179745990098,646.8737203116166,1187.067881970143,1209.6432789100115,3249559.686837771,3246612.637860989,587.8,587.8,861.2,868.4,2682266.9000000004,2703994.1
10,base,lcg,polar,1.0,5151,5151,0.0,0.0,0.743826714801444,0.6435423745606711,662.3181140060371,662.3181140060371,1214.5222391754405,1214.5222391754405,3330701.6091598095,3330701.6091598095,590.4,590.4,868.4,868.4,2729880.8,2729880.8
10,vista_hermosa,lcg,polar,1.0,5151,5151,0.0,0.0,0.743826714801444,1.2183145191197902,662.3181140060371,1036.0969532931022,1214.5222391754405,1756.6950404942836,3330701.6091598095,4713157.829133814,590.4,884.4,868.4,1199.3,2729880.8,3711125.4
10,reforma,lcg,polar,1.0,5151,5151,0.0,0.0,0.743826714801444,0.6533108413799043,662.3181140060371,655.9884135801412,1214.5222391754405,1245.6116707747897,3330701.6091598095,3328356.7071657516,590.4,590.4,868.4,884.2,2729880.8,2751936.6
11,base,lcg,polar,1.0,5091,5091,0.0,0.0,0.7421282798833819,0.6735883336902981,642.9427270018074,642.9427270018074,1195.0254034843647,1195.0254034843647,3226015.992923684,3226015.992923684,589.7,589.7,861.2,861.2,2660894.2,2660894.2
11,vista_hermosa,lcg,polar,1.0,5091,5091,0.0,0.0,0.7421282798833819,1.5965345423850965,642.9427270018074,1013.6867575972308,1195.0254034843647,1732.3352815735843,3226015.992923684,4558404.163067089,589.7,862.1,861.2,1177.6,2660894.2,3601385.9000000004
11,reforma,lcg,polar,1.0,5091,5091,0.0,0.0,0.7421282798833819,0.6735883336902981,642.9427270018074,640.3702146249886,1195.0254034843647,1209.1530372086718,3226015.992923684,3216379.7500704722,589.7,589.7,861.2,869.5,2660894.2,2681287.7
12,base,lcg,polar,1.0,5156,5156,0.0,0.0,0.7430465484940193,0.7106839834358527,663.2583024482462,663.2583024482462,1194.4573680736903,1194.4573680736903,3285793.2692960547,3285793.2692960547,590.4,590.4,861.2,861.2,2697761.5,2697761.5
12,vista_hermosa,lcg,polar,1.0,5156,5156,0.0,0.0,0.7430465484940193,1.668111950235157,663.2583024482462,1023.6486565614084,1194.4573680736903,1723.7074830184577,3285793.2692960547,4641092.762686049,590.4,866.7,861.2,1199.3,2697761.5,3654418.1
12,reforma,lcg,polar,1.0,5156,5156,0.0,0.0,0.7430465484940193,0.7106839834358527,663.2583024482462,658.6276600034198,1194.4573680736903,1219.9205407497152,3285793.2692960547,3276887.106180262,590.4,590.4,861.2,868.4,2697761.5,2719749.4000000004
13,base,lcg,polar,1.0,5006,5006,0.0,0.0,0.7501873220440581,0.643069727791417,651.4110120734963,651.4110120734963,1208.8461035054681,1208.8461035054681,3186847.073261832,3186847.073261832,590.3,590.3,862.4,862.4,2627138.0,2627138.0
13,vista_hermosa,lcg,polar,1.0,5006,5006,0.0,0.0,0.7501873220440581,1.5634949856143354,651.4110120734963,1010.4717750702446,1208.8461035054681,1744.11703872483,3186847.073261832,4508876.763126495,590.3,865.7,862.4,1193.4,2627138.0,3560196.0
13,reforma,lcg,polar,1.0,5006,5006,0.0,0.0,0.7501873220440581,0.643069727791417,651.4110120734963,647.4870736320111,1208.8461035054681,1225.044212491947,3186847.073261832,3186527.2395569244,590.3,590.3,862.4,873.4,2627138.0,2648508.2
14,base,lcg,polar,1.0,5144,5144,0.0,0.0,0.7388681413386958,0.6248005805592465,663.0280789961384,663.0280789961384,1209.9549379495697,1209.9549379495697,3293856.3109634207,3293856.3109634207,592.4,592.4,868.1,868.1,2714287.1,2714287.1
